customerID,tenure,TenureBand,Contract,PaymentMethod,MonthlyCharges,ServiceCount,TechSupport,OnlineSecurity,InternetService,ChurnProbability,RiskLevel,ObservedRiskFactors
9497-QCMMS,1,0-12 months,Month-to-month,Electronic check,93.55,4,No,No,Fiber optic,0.9529061498112179,High,Month-to-month contract; Short customer tenure; No technical support
8242-JSVBO,7,0-12 months,Month-to-month,Bank transfer (automatic),44.65,1,No,No,DSL,0.6273244016824464,High,Month-to-month contract; Short customer tenure; No technical support
6080-TCMYC,40,25-48 months,Month-to-month,Electronic check,81.2,3,No,No,Fiber optic,0.6272525883540718,High,Month-to-month contract; No technical support; No online security
5057-LCOUI,39,25-48 months,Month-to-month,Electronic check,50.75,3,No,No,DSL,0.6271922761565683,High,Month-to-month contract; No technical support; No online security
9474-PHLYD,15,13-24 months,Month-to-month,Electronic check,59.45,3,No,No,DSL,0.6269471872853853,High,Month-to-month contract; No technical support; No online security
2347-WKKAE,42,25-48 months,Month-to-month,Electronic check,94.4,5,No,Yes,Fiber optic,0.626909029285929,High,Month-to-month contract; No technical support; Electronic check payment
7517-SAWMO,19,13-24 months,Month-to-month,Electronic check,73.2,2,No,Yes,Fiber optic,0.626483426636484,High,Month-to-month contract; No technical support; Electronic check payment
2386-OWURY,58,Above 48 months,Month-to-month,Electronic check,95.3,4,Yes,No,Fiber optic,0.6257594556646638,High,Month-to-month contract; No online security; Electronic check payment
2519-ERQOJ,33,25-48 months,Month-to-month,Electronic check,54.6,4,Yes,No,DSL,0.6255200653973761,High,Month-to-month contract; No online security; Electronic check payment
0475-RIJEP,43,25-48 months,Month-to-month,Electronic check,77.85,3,No,No,Fiber optic,0.6253936755427446,High,Month-to-month contract; No technical support; No online security
2108-XWMPY,3,0-12 months,Month-to-month,Mailed check,35.45,2,No,Yes,DSL,0.6253781446832101,High,Month-to-month contract; Short customer tenure; No technical support
1685-BQULA,40,25-48 months,Month-to-month,Bank transfer (automatic),93.4,5,No,No,Fiber optic,0.6252413690601428,High,Month-to-month contract; No technical support; No online security
1101-SSWAG,15,13-24 months,Month-to-month,Electronic check,51.1,2,No,No,DSL,0.6248491761424522,High,Month-to-month contract; No technical support; No online security
6233-HXJMX,45,25-48 months,Month-to-month,Credit card (automatic),89.3,4,No,No,Fiber optic,0.6248313473661462,High,Month-to-month contract; No technical support; No online security
5671-UUNXD,50,Above 48 months,One year,Electronic check,100.65,5,Yes,No,Fiber optic,0.6246605229937128,High,No online security; Electronic check payment; Above-median monthly charge
0929-PECLO,63,Above 48 months,Month-to-month,Bank transfer (automatic),89.6,4,No,No,Fiber optic,0.6245886484597177,High,Month-to-month contract; No technical support; No online security
3838-OZURD,66,Above 48 months,Month-to-month,Credit card (automatic),105.0,6,No,No,Fiber optic,0.6245442854832609,High,Month-to-month contract; No technical support; No online security
2921-XWDJH,38,25-48 months,Month-to-month,Electronic check,83.45,3,No,Yes,Fiber optic,0.6242739974555002,High,Month-to-month contract; No technical support; Electronic check payment
2195-ZRVAX,47,25-48 months,Month-to-month,Electronic check,85.3,3,No,No,Fiber optic,0.6242313832563081,High,Month-to-month contract; No technical support; No online security
2683-BPJSO,29,25-48 months,Month-to-month,Electronic check,84.45,4,No,Yes,Fiber optic,0.6242193311776854,High,Month-to-month contract; No technical support; Electronic check payment
3452-SRFEG,49,Above 48 months,Month-to-month,Bank transfer (automatic),74.6,2,No,No,Fiber optic,0.6241144665873933,High,Month-to-month contract; No technical support; No online security
3569-EDBPQ,24,13-24 months,Month-to-month,Electronic check,84.35,4,Yes,Yes,Fiber optic,0.623763189573925,High,Month-to-month contract; Electronic check payment; Above-median monthly charge
9681-KYGYB,49,Above 48 months,Month-to-month,Electronic check,88.2,5,No,Yes,Fiber optic,0.6237348673294041,High,Month-to-month contract; No technical support; Electronic check payment
0578-SKVMF,22,13-24 months,Month-to-month,Electronic check,83.3,3,No,No,Fiber optic,0.6237073981004193,High,Month-to-month contract; No technical support; No online security
2067-QYTCF,64,Above 48 months,Month-to-month,Electronic check,111.15,7,Yes,No,Fiber optic,0.6236144145132607,High,Month-to-month contract; No online security; Electronic check payment
1548-FEHVL,61,Above 48 months,Month-to-month,Electronic check,106.2,6,No,Yes,Fiber optic,0.6235625438378135,High,Month-to-month contract; No technical support; Electronic check payment
2480-SQIOB,4,0-12 months,Month-to-month,Electronic check,44.8,1,No,No,DSL,0.6235324853111545,High,Month-to-month contract; Short customer tenure; No technical support
3452-ABWRL,47,25-48 months,Month-to-month,Credit card (automatic),86.05,3,No,No,Fiber optic,0.6235019429874423,High,Month-to-month contract; No technical support; No online security
4080-OGPJL,8,0-12 months,Month-to-month,Electronic check,71.15,5,Yes,Yes,DSL,0.6232181134745601,High,Month-to-month contract; Short customer tenure; Electronic check payment
5173-WXOQV,2,0-12 months,Month-to-month,Mailed check,64.2,4,Yes,No,DSL,0.6230092191586948,High,Month-to-month contract; Short customer tenure; No online security
0541-FITGH,2,0-12 months,Month-to-month,Mailed check,62.15,3,No,Yes,DSL,0.6229118442442046,High,Month-to-month contract; Short customer tenure; No technical support
9029-FEGVJ,32,25-48 months,Month-to-month,Mailed check,79.3,3,No,No,Fiber optic,0.6227806121840241,High,Month-to-month contract; No technical support; No online security
1816-FLZDK,1,0-12 months,Month-to-month,Mailed check,29.15,1,Yes,No,DSL,0.6226960965439362,High,Month-to-month contract; Short customer tenure; No online security
0564-MUUQK,20,13-24 months,Month-to-month,Bank transfer (automatic),95.5,5,Yes,No,Fiber optic,0.6225076839669721,High,Month-to-month contract; No online security; Above-median monthly charge
2037-XJFUP,33,25-48 months,One year,Electronic check,95.8,4,No,No,Fiber optic,0.6223993044106372,High,No technical support; No online security; Electronic check payment
5590-YRFJT,20,13-24 months,Month-to-month,Electronic check,24.45,0,No,No,DSL,0.6222430798427667,High,Month-to-month contract; No technical support; No online security
2105-PHWON,33,25-48 months,Month-to-month,Credit card (automatic),95.0,5,Yes,No,Fiber optic,0.6221328396218927,High,Month-to-month contract; No online security; Above-median monthly charge
5141-ZUVBH,9,0-12 months,Month-to-month,Bank transfer (automatic),93.0,5,Yes,Yes,Fiber optic,0.6220036451277399,High,Month-to-month contract; Short customer tenure; Above-median monthly charge
2227-JRSJX,21,13-24 months,Month-to-month,Bank transfer (automatic),99.15,5,Yes,No,Fiber optic,0.6216836725316605,High,Month-to-month contract; No online security; Above-median monthly charge
0856-NAOES,6,0-12 months,Month-to-month,Mailed check,60.9,3,No,No,DSL,0.6216556938258383,High,Month-to-month contract; Short customer tenure; No technical support
6711-VTNRE,36,25-48 months,Month-to-month,Electronic check,87.55,4,Yes,No,Fiber optic,0.6212368201990242,High,Month-to-month contract; No online security; Electronic check payment
0999-QXNSA,7,0-12 months,Month-to-month,Mailed check,45.75,1,No,No,DSL,0.6211864281614805,High,Month-to-month contract; Short customer tenure; No technical support
4619-EVPHY,20,13-24 months,One year,Bank transfer (automatic),91.0,3,No,No,Fiber optic,0.6209415541609367,High,No technical support; No online security; Above-median monthly charge
0634-SZPQA,23,13-24 months,Month-to-month,Bank transfer (automatic),90.05,4,No,Yes,Fiber optic,0.6203357120821238,High,Month-to-month contract; No technical support; Above-median monthly charge
3658-KIBGF,1,0-12 months,Month-to-month,Electronic check,54.9,3,No,Yes,DSL,0.6202028092940439,High,Month-to-month contract; Short customer tenure; No technical support
6946-LMSQS,25,25-48 months,One year,Electronic check,89.05,4,No,Yes,Fiber optic,0.6202009334703457,High,No technical support; Electronic check payment; Above-median monthly charge
3589-PPVKW,9,0-12 months,Month-to-month,Mailed check,44.4,1,No,No,DSL,0.6201800347732993,High,Month-to-month contract; Short customer tenure; No technical support
2519-LBNQL,60,Above 48 months,One year,Electronic check,104.35,6,No,No,Fiber optic,0.6200944333008049,High,No technical support; No online security; Electronic check payment
5419-JKZNQ,30,25-48 months,Month-to-month,Mailed check,77.9,2,No,No,Fiber optic,0.6199984178436873,High,Month-to-month contract; No technical support; No online security
6410-LEFEN,9,0-12 months,Month-to-month,Electronic check,45.15,1,No,No,DSL,0.6199078497398923,High,Month-to-month contract; Short customer tenure; No technical support
3540-RZJYU,15,13-24 months,Month-to-month,Electronic check,86.2,3,No,Yes,Fiber optic,0.6196747927481456,High,Month-to-month contract; No technical support; Electronic check payment
0380-NEAVX,34,25-48 months,One year,Electronic check,99.85,5,No,No,Fiber optic,0.6196739669072829,High,No technical support; No online security; Electronic check payment
7627-JKIAZ,37,25-48 months,Month-to-month,Credit card (automatic),78.95,3,No,No,Fiber optic,0.6195787871221499,High,Month-to-month contract; No technical support; No online security
4238-HFHSN,61,Above 48 months,Month-to-month,Electronic check,82.15,3,No,No,Fiber optic,0.6195667141754119,High,Month-to-month contract; No technical support; No online security
8344-WFMFH,9,0-12 months,Month-to-month,Electronic check,50.1,2,No,No,DSL,0.6191056826919075,High,Month-to-month contract; Short customer tenure; No technical support
2178-PMGCJ,22,13-24 months,Month-to-month,Mailed check,69.7,1,No,No,Fiber optic,0.6187125504086473,High,Month-to-month contract; No technical support; No online security
9699-UBQFS,43,25-48 months,Month-to-month,Electronic check,94.5,5,No,Yes,Fiber optic,0.6182846121077842,High,Month-to-month contract; No technical support; Electronic check payment
6217-TOWGS,17,13-24 months,Month-to-month,Bank transfer (automatic),75.4,5,No,No,DSL,0.6182653328686858,High,Month-to-month contract; No technical support; No online security
9415-TPKRV,8,0-12 months,Month-to-month,Electronic check,55.75,3,No,No,DSL,0.6181896742219329,High,Month-to-month contract; Short customer tenure; No technical support
0596-BQCEQ,62,Above 48 months,Month-to-month,Electronic check,100.15,5,No,No,Fiber optic,0.6181890940514152,High,Month-to-month contract; No technical support; No online security
6394-MFYNG,48,25-48 months,Month-to-month,Bank transfer (automatic),107.4,6,No,No,Fiber optic,0.6179299103585394,High,Month-to-month contract; No technical support; No online security
5156-UMKOW,3,0-12 months,Month-to-month,Mailed check,29.65,1,No,No,DSL,0.6178330245602905,High,Month-to-month contract; Short customer tenure; No technical support
2625-TRCZQ,51,Above 48 months,Month-to-month,Electronic check,49.65,3,No,No,DSL,0.6177828428290086,High,Month-to-month contract; No technical support; No online security
3571-RFHAR,65,Above 48 months,Month-to-month,Electronic check,109.15,7,Yes,No,Fiber optic,0.6176867201301187,High,Month-to-month contract; No online security; Electronic check payment
4320-QMLLA,7,0-12 months,Month-to-month,Mailed check,54.85,2,No,No,DSL,0.6174759404593491,High,Month-to-month contract; Short customer tenure; No technical support
2122-YWVYA,18,13-24 months,Month-to-month,Electronic check,75.4,2,No,Yes,Fiber optic,0.6170015474821863,High,Month-to-month contract; No technical support; Electronic check payment
4007-NHVHI,56,Above 48 months,Month-to-month,Electronic check,96.85,5,No,Yes,Fiber optic,0.6165718711666737,High,Month-to-month contract; No technical support; Electronic check payment
9089-UOWJG,12,0-12 months,Month-to-month,Credit card (automatic),58.35,3,No,No,DSL,0.6165018142076819,High,Month-to-month contract; Short customer tenure; No technical support
2883-ILGWO,57,Above 48 months,Month-to-month,Bank transfer (automatic),104.9,6,Yes,No,Fiber optic,0.6161242324028708,High,Month-to-month contract; No online security; Above-median monthly charge
0295-QVKPB,5,0-12 months,Month-to-month,Credit card (automatic),63.95,4,Yes,No,DSL,0.6160700062023137,High,Month-to-month contract; Short customer tenure; No online security
7346-MEDWM,59,Above 48 months,Month-to-month,Electronic check,83.25,4,No,No,Fiber optic,0.6157349506684318,High,Month-to-month contract; No technical support; No online security
0129-KPTWJ,72,Above 48 months,Month-to-month,Electronic check,94.65,4,No,No,Fiber optic,0.6157175329936005,High,Month-to-month contract; No technical support; No online security
9079-YEXQJ,54,Above 48 months,Month-to-month,Electronic check,111.1,7,Yes,No,Fiber optic,0.6156632009448106,High,Month-to-month contract; No online security; Electronic check payment
6656-JWRQX,1,0-12 months,Month-to-month,Mailed check,30.55,1,Yes,No,DSL,0.6153105700060851,High,Month-to-month contract; Short customer tenure; No online security
2604-IJPDU,20,13-24 months,Month-to-month,Electronic check,96.55,5,Yes,Yes,Fiber optic,0.6148060603833386,High,Month-to-month contract; Electronic check payment; Above-median monthly charge
4248-HCETZ,30,25-48 months,Month-to-month,Mailed check,79.65,3,No,No,Fiber optic,0.6146053907392969,High,Month-to-month contract; No technical support; No online security
9470-XCCEM,35,25-48 months,Month-to-month,Bank transfer (automatic),89.65,4,No,No,Fiber optic,0.6145567200057881,High,Month-to-month contract; No technical support; No online security
7272-QDCKA,28,25-48 months,One year,Electronic check,100.2,5,No,No,Fiber optic,0.614228099370479,High,No technical support; No online security; Electronic check payment
8631-WUXGY,46,25-48 months,Month-to-month,Electronic check,99.8,5,No,No,Fiber optic,0.6141797082353874,High,Month-to-month contract; No technical support; No online security
8749-JMNKX,51,Above 48 months,Month-to-month,Bank transfer (automatic),93.8,5,No,Yes,Fiber optic,0.6140964493027335,High,Month-to-month contract; No technical support; Above-median monthly charge
1228-ZLNBX,21,13-24 months,Month-to-month,Mailed check,75.3,2,No,No,Fiber optic,0.6138515008451763,High,Month-to-month contract; No technical support; No online security
3976-BWUCK,30,25-48 months,Month-to-month,Credit card (automatic),94.1,5,Yes,No,Fiber optic,0.6137034535959583,High,Month-to-month contract; No online security; Above-median monthly charge
0311-QYWSS,6,0-12 months,Month-to-month,Electronic check,49.45,2,No,Yes,DSL,0.6135807976162799,High,Month-to-month contract; Short customer tenure; No technical support
