customerID,tenure,TenureBand,Contract,PaymentMethod,MonthlyCharges,ServiceCount,TechSupport,OnlineSecurity,InternetService,SelectedModel,ChurnProbability,RiskLevel,ObservedRiskFactors,Sprint2RiskLevel,RiskCategoryChanged
7216-EWTRS,1,0-12 months,Month-to-month,Electronic check,100.8,5,No,No,Fiber optic,Random Forest,0.966296994746174,High,Month-to-month contract; Short customer tenure; No technical support,High,False
1271-SJBGZ,12,0-12 months,Month-to-month,Electronic check,43.65,3,Yes,No,DSL,Random Forest,0.6222951023564032,High,Month-to-month contract; Short customer tenure; No online security,High,False
5515-AKOAJ,54,Above 48 months,Month-to-month,Electronic check,100.1,5,Yes,No,Fiber optic,Random Forest,0.6220452031247384,High,Month-to-month contract; No online security; Electronic check payment,High,False
1635-FJFCC,5,0-12 months,Month-to-month,Credit card (automatic),44.05,1,No,No,DSL,Random Forest,0.6219448493213353,High,Month-to-month contract; Short customer tenure; No technical support,High,False
6173-ITPWD,47,25-48 months,Month-to-month,Bank transfer (automatic),83.35,4,No,No,Fiber optic,Random Forest,0.6210945766053036,High,Month-to-month contract; No technical support; No online security,Medium,True
1216-JWVUX,25,25-48 months,Month-to-month,Electronic check,75.5,2,No,No,Fiber optic,Random Forest,0.6206750730653542,High,Month-to-month contract; No technical support; No online security,High,False
0257-ZESQC,27,25-48 months,Month-to-month,Bank transfer (automatic),75.2,2,No,Yes,Fiber optic,Random Forest,0.6204546380054974,High,Month-to-month contract; No technical support; Above-median monthly charge,Medium,True
6599-CEBNN,34,25-48 months,Month-to-month,Credit card (automatic),73.95,2,No,No,Fiber optic,Random Forest,0.6204505300867469,High,Month-to-month contract; No technical support; No online security,Medium,True
5301-GAUUY,32,25-48 months,Month-to-month,Bank transfer (automatic),80.35,3,No,No,Fiber optic,Random Forest,0.6203133437006291,High,Month-to-month contract; No technical support; No online security,High,False
4566-QVRRW,11,0-12 months,Month-to-month,Electronic check,44.05,1,No,No,DSL,Random Forest,0.6200813717624015,High,Month-to-month contract; Short customer tenure; No technical support,High,False
0531-ZZJWQ,55,Above 48 months,Month-to-month,Electronic check,74.0,2,No,No,Fiber optic,Random Forest,0.620014985115967,High,Month-to-month contract; No technical support; No online security,High,False
1862-SKORY,40,25-48 months,Month-to-month,Electronic check,39.3,2,No,No,DSL,Random Forest,0.6195293319147411,High,Month-to-month contract; No technical support; No online security,Medium,True
3976-NLDEZ,1,0-12 months,Month-to-month,Mailed check,20.6,1,No internet service,No internet service,No,Random Forest,0.6194325312346801,High,Month-to-month contract; Short customer tenure; No technical support,Medium,True
5049-GLYVG,1,0-12 months,Month-to-month,Mailed check,20.6,1,No internet service,No internet service,No,Random Forest,0.6194325312346801,High,Month-to-month contract; Short customer tenure; No technical support,Medium,True
5543-QDCRY,4,0-12 months,Month-to-month,Electronic check,56.4,2,No,No,DSL,Random Forest,0.6192606723625823,High,Month-to-month contract; Short customer tenure; No technical support,High,False
7483-IQWIB,37,25-48 months,Month-to-month,Electronic check,92.95,5,No,No,Fiber optic,Random Forest,0.6188244708738381,High,Month-to-month contract; No technical support; No online security,High,False
8563-OYMQY,17,13-24 months,Month-to-month,Credit card (automatic),90.95,4,No,No,Fiber optic,Random Forest,0.618497070814096,High,Month-to-month contract; No technical support; No online security,High,False
0354-WYROK,31,25-48 months,Month-to-month,Electronic check,98.9,5,Yes,No,Fiber optic,Random Forest,0.6184759971521329,High,Month-to-month contract; No online security; Electronic check payment,High,False
4720-VSTSI,44,25-48 months,Month-to-month,Bank transfer (automatic),84.8,4,No,No,Fiber optic,Random Forest,0.6181482217253406,High,Month-to-month contract; No technical support; No online security,Medium,True
9369-XFEHK,33,25-48 months,Month-to-month,Bank transfer (automatic),80.6,3,No,No,Fiber optic,Random Forest,0.6181075957481335,High,Month-to-month contract; No technical support; No online security,High,False
5649-VUKMC,12,0-12 months,One year,Mailed check,95.5,4,No,No,Fiber optic,Random Forest,0.6179233337251082,High,Short customer tenure; No technical support; No online security,High,False
7112-OPOTK,33,25-48 months,Month-to-month,Electronic check,68.25,1,No,No,Fiber optic,Random Forest,0.6177731530643784,High,Month-to-month contract; No technical support; No online security,Medium,True
7993-PYKOF,8,0-12 months,Month-to-month,Electronic check,75.0,2,No,Yes,Fiber optic,Random Forest,0.6174693889555734,High,Month-to-month contract; Short customer tenure; No technical support,High,False
5624-BQSSA,1,0-12 months,Month-to-month,Mailed check,20.95,1,No internet service,No internet service,No,Random Forest,0.6170299971787797,High,Month-to-month contract; Short customer tenure; No technical support,Medium,True
7096-UCLNH,1,0-12 months,Month-to-month,Mailed check,20.05,1,No internet service,No internet service,No,Random Forest,0.6170142047856765,High,Month-to-month contract; Short customer tenure; No technical support,Medium,True
3030-ZKIWL,1,0-12 months,Month-to-month,Mailed check,20.05,1,No internet service,No internet service,No,Random Forest,0.6170142047856765,High,Month-to-month contract; Short customer tenure; No technical support,Medium,True
8749-CLJXC,1,0-12 months,Month-to-month,Mailed check,20.05,1,No internet service,No internet service,No,Random Forest,0.6170142047856765,High,Month-to-month contract; Short customer tenure; No technical support,Medium,True
4583-PARNH,16,13-24 months,Month-to-month,Electronic check,91.55,4,Yes,No,Fiber optic,Random Forest,0.6169469668939791,High,Month-to-month contract; No online security; Electronic check payment,High,False
7501-VTYLJ,2,0-12 months,Month-to-month,Mailed check,51.55,2,No,No,DSL,Random Forest,0.6168091394547811,High,Month-to-month contract; Short customer tenure; No technical support,Medium,True
1194-HVAIF,27,25-48 months,Month-to-month,Credit card (automatic),95.0,4,No,No,Fiber optic,Random Forest,0.6168038467230036,High,Month-to-month contract; No technical support; No online security,High,False
6038-GCYEC,24,13-24 months,Month-to-month,Credit card (automatic),54.15,4,No,No,DSL,Random Forest,0.6167650928716392,High,Month-to-month contract; No technical support; No online security,Medium,True
6645-MXQJT,2,0-12 months,Month-to-month,Electronic check,97.1,4,No,Yes,Fiber optic,Random Forest,0.6152529592054634,High,Month-to-month contract; Short customer tenure; No technical support,High,False
7924-GJZFI,25,25-48 months,Month-to-month,Electronic check,69.3,1,No,No,Fiber optic,Random Forest,0.6150547861074133,High,Month-to-month contract; No technical support; No online security,High,False
0141-YEAYS,27,25-48 months,Month-to-month,Bank transfer (automatic),86.45,4,No,No,Fiber optic,Random Forest,0.6150448510969081,High,Month-to-month contract; No technical support; No online security,High,False
3197-ARFOY,19,13-24 months,Month-to-month,Mailed check,105.0,6,Yes,Yes,Fiber optic,Random Forest,0.6148568700429381,High,Month-to-month contract; Above-median monthly charge; Fiber optic service segment,High,False
7734-DBOAI,1,0-12 months,Month-to-month,Electronic check,40.1,2,Yes,No,DSL,Random Forest,0.6145763339900667,High,Month-to-month contract; Short customer tenure; No online security,High,False
1213-NGCUN,6,0-12 months,Month-to-month,Bank transfer (automatic),49.65,2,Yes,No,DSL,Random Forest,0.6144898522680583,High,Month-to-month contract; Short customer tenure; No online security,Medium,True
4566-GOLUK,47,25-48 months,Month-to-month,Bank transfer (automatic),107.35,6,Yes,No,Fiber optic,Random Forest,0.6143786734427388,High,Month-to-month contract; No online security; Above-median monthly charge,Medium,True
7410-OIEDU,10,0-12 months,Month-to-month,Mailed check,79.85,3,No,Yes,Fiber optic,Random Forest,0.6142119935266172,High,Month-to-month contract; Short customer tenure; No technical support,High,False
6923-JHPMP,2,0-12 months,Month-to-month,Electronic check,80.45,3,No,Yes,Fiber optic,Random Forest,0.6139323145890013,High,Month-to-month contract; Short customer tenure; No technical support,High,False
4948-WBBKL,36,25-48 months,Month-to-month,Bank transfer (automatic),74.9,2,No,No,Fiber optic,Random Forest,0.6138685799026609,High,Month-to-month contract; No technical support; No online security,High,False
1142-WACZW,2,0-12 months,Month-to-month,Bank transfer (automatic),29.85,1,Yes,No,DSL,Random Forest,0.6136483955108145,High,Month-to-month contract; Short customer tenure; No online security,Medium,True
0247-SLUJI,1,0-12 months,Month-to-month,Mailed check,19.7,1,No internet service,No internet service,No,Random Forest,0.613522974150032,High,Month-to-month contract; Short customer tenure; No technical support,Medium,True
8651-ENBZX,60,Above 48 months,One year,Electronic check,106.0,6,Yes,No,Fiber optic,Random Forest,0.6130528135242023,High,No online security; Electronic check payment; Above-median monthly charge,Medium,True
2974-GGUXS,36,25-48 months,Month-to-month,Credit card (automatic),91.95,4,No,No,Fiber optic,Random Forest,0.6127428580448938,High,Month-to-month contract; No technical support; No online security,High,False
6719-OXYBR,15,13-24 months,Month-to-month,Electronic check,85.3,3,No,No,Fiber optic,Random Forest,0.6123395563897761,High,Month-to-month contract; No technical support; No online security,High,False
7733-UDMTP,57,Above 48 months,Month-to-month,Electronic check,55.0,4,No,No,DSL,Random Forest,0.6123139656825346,High,Month-to-month contract; No technical support; No online security,Medium,True
0410-IPFTY,31,25-48 months,Month-to-month,Bank transfer (automatic),83.85,3,No,No,Fiber optic,Random Forest,0.611956296442548,High,Month-to-month contract; No technical support; No online security,High,False
9286-DOJGF,38,25-48 months,Month-to-month,Bank transfer (automatic),74.95,2,No,No,Fiber optic,Random Forest,0.611868580857806,High,Month-to-month contract; No technical support; No online security,High,False
6286-SUUWT,1,0-12 months,Month-to-month,Mailed check,19.95,1,No internet service,No internet service,No,Random Forest,0.6118650951690108,High,Month-to-month contract; Short customer tenure; No technical support,Medium,True
0064-YIJGF,27,25-48 months,Month-to-month,Bank transfer (automatic),75.75,2,No,No,Fiber optic,Random Forest,0.6113768846142963,High,Month-to-month contract; No technical support; No online security,High,False
6240-EURKS,18,13-24 months,Month-to-month,Electronic check,35.0,1,No,No,DSL,Random Forest,0.611248835965083,High,Month-to-month contract; No technical support; No online security,High,False
5651-YLPRD,32,25-48 months,Month-to-month,Electronic check,86.1,3,No,No,Fiber optic,Random Forest,0.6110532350786612,High,Month-to-month contract; No technical support; No online security,High,False
8654-DHAOW,2,0-12 months,Month-to-month,Mailed check,54.15,3,No,No,DSL,Random Forest,0.6110120954150351,High,Month-to-month contract; Short customer tenure; No technical support,High,False
2792-LSHWX,1,0-12 months,Month-to-month,Mailed check,83.4,4,Yes,Yes,Fiber optic,Random Forest,0.6109356689066235,High,Month-to-month contract; Short customer tenure; Above-median monthly charge,High,False
7298-IZWLY,1,0-12 months,Month-to-month,Mailed check,19.4,1,No internet service,No internet service,No,Random Forest,0.6108401027907543,High,Month-to-month contract; Short customer tenure; No technical support,Medium,True
9274-UARKJ,15,13-24 months,Month-to-month,Bank transfer (automatic),83.2,3,No,No,Fiber optic,Random Forest,0.610820605477962,High,Month-to-month contract; No technical support; No online security,High,False
4745-LSPLO,1,0-12 months,Month-to-month,Mailed check,20.5,1,No internet service,No internet service,No,Random Forest,0.6107633429095866,High,Month-to-month contract; Short customer tenure; No technical support,Medium,True
9753-OYLBX,1,0-12 months,Month-to-month,Mailed check,20.5,1,No internet service,No internet service,No,Random Forest,0.6107633429095866,High,Month-to-month contract; Short customer tenure; No technical support,Medium,True
2002-MZHWP,1,0-12 months,Month-to-month,Mailed check,20.5,1,No internet service,No internet service,No,Random Forest,0.6107633429095866,High,Month-to-month contract; Short customer tenure; No technical support,Medium,True
4877-EVATK,1,0-12 months,Month-to-month,Mailed check,20.0,1,No internet service,No internet service,No,Random Forest,0.61042437912361,High,Month-to-month contract; Short customer tenure; No technical support,Medium,True
7698-YFGEZ,1,0-12 months,Month-to-month,Mailed check,20.0,1,No internet service,No internet service,No,Random Forest,0.61042437912361,High,Month-to-month contract; Short customer tenure; No technical support,Medium,True
3351-NGXYI,16,13-24 months,Month-to-month,Electronic check,54.1,3,No,Yes,DSL,Random Forest,0.6103612372720589,High,Month-to-month contract; No technical support; Electronic check payment,Medium,True
2187-LZGPL,7,0-12 months,Month-to-month,Credit card (automatic),40.1,2,No,No,DSL,Random Forest,0.6100124735436104,High,Month-to-month contract; Short customer tenure; No technical support,High,False
6641-XRPSU,34,25-48 months,Month-to-month,Credit card (automatic),70.0,1,No,No,Fiber optic,Random Forest,0.6096436728396772,High,Month-to-month contract; No technical support; No online security,Medium,True
9398-MMQTO,3,0-12 months,Month-to-month,Credit card (automatic),74.45,2,No,No,Fiber optic,Random Forest,0.6094379743368783,High,Month-to-month contract; Short customer tenure; No technical support,High,False
6481-ESCNL,29,25-48 months,Month-to-month,Bank transfer (automatic),100.55,5,No,No,Fiber optic,Random Forest,0.6094276941766457,High,Month-to-month contract; No technical support; No online security,High,False
8212-CRQXP,22,13-24 months,Month-to-month,Credit card (automatic),80.0,2,No,No,Fiber optic,Random Forest,0.6084911496297294,High,Month-to-month contract; No technical support; No online security,High,False
